clip_id,group_idx,clip_name,event_type,label,similarity,local_text,global_text,prompt,image_paths,answer,cf_mode,cf_prompt,cf_image_paths,cf_answer,cf_prompt_state,cf_prompt_changes
rs1thcel,1,IM_7,SHOT-ON-TARGET,important,0.787460,"This is Rafael Toloi. Kacilic, Gomez, Muriel, have a turn. Gomez can hit it! And it very nearly turned into an own goal from Robin Olsen.",And there aren't too many in Europe Castagne This is Rafael Toloi Kasalic Gomez Muriel have a turn Gomez can hit it And it very nearly turned into an own goal from Robin Olsen,"You are watching a football match. This is Rafael Toloi. Kacilic, Gomez, Muriel, have a turn. Gomez can hit it! And it very nearly turned into an own goal from Robin Olsen. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/rs1thcel/im/1/IM_7.png,no,random_pair,You are watching a football match. Arsenal so unconvincing. Fabien helps it on them. Martinelli now. Can they grab a late equaliser still? They can! It's Lacazette who has put it in. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_9.png,yes,random_pair,paired_with:ABcIbvu8__2__IM_9
OW4kbPoI,1,IM_3,SHOT-ON-TARGET,important,0.468970,"Salah. Tipped in by Henderson, they're lining up at the far first.",Salah.,"You are watching a football match. Salah. Tipped in by Henderson, they're lining up at the far first. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OW4kbPoI/im/1/IM_3.png,no,random_pair,You are watching a football match. It's a fine goal. Robin Gosens started it and he finished it. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/bZhxz4I5/im/2/IM_3.png,yes,random_pair,paired_with:bZhxz4I5__2__IM_3
OW4kbPoI,2,IM_3,SHOT-ON-TARGET,important,0.893537,"Gomez. Wijnaldum. Holding off the Celso but not. Substitute got a foot in and Spurs could be in here with some! Well, these chances have been so fleeting.",gomez right now the celso but not substitute got a foot in and spurs could be in here with some of the,"You are watching a football match. Gomez. Wijnaldum. Holding off the Celso but not. Substitute got a foot in and Spurs could be in here with some! Well, these chances have been so fleeting. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OW4kbPoI/im/2/IM_3.png,no,random_pair,"You are watching a football match. This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_7.png,yes,random_pair,paired_with:ABcIbvu8__2__IM_7
G6wyC3XE,2,NIM_2,CORNER/THROW-IN,not_important,0.126152,CHIPALO Pcast—,"in wanting to draw a man who... could not trust... don Türk Anyway,特別 de pretzio... tri Тамра no kжin gund a�ה...",You are watching a football match. CHIPALO Pcast—. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/nim/2/NIM_2.png,no,random_pair,You are watching a football match. Short pass. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/reYzH7wg/im/1/IM_7.png,yes,random_pair,paired_with:reYzH7wg__1__IM_7
xpER1kZQ,2,NIM_10,CORNER/THROW-IN,not_important,0.983750,Don't get too out to the ball quickly enough here Sheffield. Dean did really well to get himself to the byline. Dean Henderson may have done better front post.,"Don't get two out to the ball quickly enough here, Sheffield. Dean did really well to get himself to the byline. Dean Henderson may have done better front post.",You are watching a football match. Don't get too out to the ball quickly enough here Sheffield. Dean did really well to get himself to the byline. Dean Henderson may have done better front post. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xpER1kZQ/nim/2/NIM_10.png,no,random_pair,"You are watching a football match. Kometic puts out Hudson-Odoi. Nicely weighted ball to Willian. And it's Christian Pulisic into the danger area, it's in! Well, that's for the quota might have got the final... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bevos1dM/im/2/IM_8.png,yes,random_pair,paired_with:bevos1dM__2__IM_8
EPk1kLq4,2,NIM_1,CORNER/THROW-IN,not_important,0.899188,"It will be a corner. Some pieces can see plenty of goals last season. It's not a habit that they'll continue this, they've got away with that one. That was the big talk of last season, certainly before Christmas. Marco Silva and Zolo Markin.",It will be a corner. Some pieces. Dead Seatham can see plenty of goals last season. That's not a habit that they'll continue this. They've got away with that one. That was the big talk of last season. Certainly before Christmas. Marco Silva and Zonal Markin.,"You are watching a football match. It will be a corner. Some pieces can see plenty of goals last season. It's not a habit that they'll continue this, they've got away with that one. That was the big talk of last season, certainly before Christmas. Marco Silva and Zolo Markin. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/EPk1kLq4/nim/2/NIM_1.png,no,random_pair,"You are watching a football match. It seems it's going to be able to be sustained. This is Cigarini now, looking for the options. A lot of space, but Nyangolam works it through. Oh, yes! Oh, what a goal! Cagliari ripped Fiorentina open. And that is Champions League quality football. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OziK3ff0/im/1/IM_1.png,yes,random_pair,paired_with:OziK3ff0__1__IM_1
rs1thcel,2,NIM_4,CORNER/THROW-IN,not_important,0.710993,"Malinowski with the corner. Muriel's effort came off Licojani's who clears it towards Simeone, well read by Freuler.",to play Malinowski with the corner Muriel's effort came off Licoianis,"You are watching a football match. Malinowski with the corner. Muriel's effort came off Licojani's who clears it towards Simeone, well read by Freuler. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/rs1thcel/nim/2/NIM_4.png,no,random_pair,"You are watching a football match. There's the corner, big header out, comes to Kersen! A wonderful strike from the edge of the box. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_9.png,yes,random_pair,paired_with:0jJj5Mme__1__IM_9
6uUbMpl6,2,NIM_2,CORNER/THROW-IN,not_important,0.775976,Pjanic with the cross. Emre Can thought about the overhead. Away by Moncini. That's Pettanya. That's Miss Q. Will Spall make the change now? That's the question.,Pjanic with the cross Emre Chan thought about the other head way by Moncini that's Petana that's Miss Q,You are watching a football match. Pjanic with the cross. Emre Can thought about the overhead. Away by Moncini. That's Pettanya. That's Miss Q. Will Spall make the change now? That's the question. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/6uUbMpl6/nim/2/NIM_2.png,no,random_pair,"You are watching a football match. Gundogan. De Bruner finds a clever little apple. Foden, Mahrez, this is really good. Jesus, 2-0. What a move that was by Manchester City. Absolutely gorgeous football. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/AmNbkU2m/im/2/IM_4.png,yes,random_pair,paired_with:AmNbkU2m__2__IM_4
tE2Jn2J8,2,NIM_14,CORNER/THROW-IN,not_important,0.660007,Is it going to be late heartbreak for Lecce? Betlawdeski with the corner.,Is it going to be a late heartbreak for Necce? Berladescu with the corner.,You are watching a football match. Is it going to be late heartbreak for Lecce? Betlawdeski with the corner. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/tE2Jn2J8/nim/2/NIM_14.png,no,random_pair,"You are watching a football match. Good ball, shot as the goal, and then turned in for 2-0 Genoa. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/r9gYBR53/im/1/IM_10.png,yes,random_pair,paired_with:r9gYBR53__1__IM_10
ULTDmEW6,2,NIM_1,CORNER/THROW-IN,not_important,0.718227,"West Ham can profit from the corner, moving towards the final minute of the 90. Snodgrass with the delay.",can profit from the corner moving towards the final minute of the 90 Snodgrass with the delivery,"You are watching a football match. West Ham can profit from the corner, moving towards the final minute of the 90. Snodgrass with the delay. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ULTDmEW6/nim/2/NIM_1.png,no,random_pair,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,yes,random_pair,paired_with:UcZVYDFH__2__IM_5
06FNvY2s,2,NIM_8,CORNER/THROW-IN,not_important,0.914684,Hard to say where it was going before Pizek Anit dived in front of it.,Hard to say where it was going before Pizekanit dived in front of it.,You are watching a football match. Hard to say where it was going before Pizek Anit dived in front of it. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/06FNvY2s/nim/2/NIM_8.png,no,random_pair,You are watching a football match. Alamino. It's a lovely little threat. Jim City! Atalanta has won it at the deck! Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xx6GTsEM/im/2/IM_13.png,yes,random_pair,paired_with:xx6GTsEM__2__IM_13
pU7DyBbB,2,NIM_9,CORNER/THROW-IN,not_important,0.986081,Certainly missed Lulic down this left-hand side.,certainly missed Lulic down this left hand side,You are watching a football match. Certainly missed Lulic down this left-hand side. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/pU7DyBbB/nim/2/NIM_9.png,no,random_pair,You are watching a football match. As Diwala delivers! And Dilic makes up. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_14.png,yes,random_pair,paired_with:4rxwHJn7__2__IM_14
bBW7eQ6s,2,NIM_2,CORNER/THROW-IN,not_important,0.988375,"Another throw in for Sassuolo, which Rodrigo...","another throw in for Sassuolo, which Rodrigo","You are watching a football match. Another throw in for Sassuolo, which Rodrigo... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bBW7eQ6s/nim/2/NIM_2.png,no,random_pair,You are watching a football match. As Diwala delivers! And Dilic makes up. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_14.png,yes,random_pair,paired_with:4rxwHJn7__2__IM_14
W0KvTtjG,1,NIM_6,CORNER/THROW-IN,not_important,0.975111,"Even by their own lofty standards of the past, this team is setting new marks. Tuesday's result in Salzburg took care of one issue. Now the concentration switches to the three competitions they're involved in over Christmas.",even by their own lofty standards of the past. This team is setting new marks. Tuesday's result in Salzburg took care of one issue. Now the concentration switches to the three competitions they're involved in over Christmas.,"You are watching a football match. Even by their own lofty standards of the past, this team is setting new marks. Tuesday's result in Salzburg took care of one issue. Now the concentration switches to the three competitions they're involved in over Christmas. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/W0KvTtjG/nim/1/NIM_6.png,no,random_pair,"You are watching a football match. Romeo, Danny Ings, and Redmond has no one to hit in the middle, has to wait for support, including Armstrong, and it's dropped and Wattrouse pounces. A rare moment of joy in a miserable week for Southampton. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/1/IM_1.png,yes,random_pair,paired_with:ChTFpiaS__1__IM_1
Q3ZH0ngC,1,NIM_4,SHOT-ON-TARGET,not_important,0.580263,"Best in the world at that kind of ball, isn't it, Kevin De Broyder? Haselic lost it, chance here for Gabriel Jesus.","at that kind of ball, isn't it, Kevin De Bruyne?","You are watching a football match. Best in the world at that kind of ball, isn't it, Kevin De Broyder? Haselic lost it, chance here for Gabriel Jesus. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Q3ZH0ngC/nim/1/NIM_4.png,no,random_pair,You are watching a football match. Foden. Foden. Anchor leader. It's up there for Jesus. It might fall for City. He does. Manchester City find a way through. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/2/IM_11.png,yes,random_pair,paired_with:ChTFpiaS__2__IM_11
06FNvY2s,2,NIM_2,SHOT-ON-TARGET,not_important,0.958080,Allen now with a cross towards Llorent.,Allen now with a cross towards Llorente.,You are watching a football match. Allen now with a cross towards Llorent. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/06FNvY2s/nim/2/NIM_2.png,no,random_pair,You are watching a football match. As Diwala delivers! And Dilic makes up. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/2/IM_14.png,yes,random_pair,paired_with:4rxwHJn7__2__IM_14
8S0QVm38,1,NIM_3,SHOT-ON-TARGET,not_important,0.873122,"I don't think Gattuso would ever entertain a brolly, nor Di Francesco. Going to feed it into Kessier. Conoros pass picked off, Kessier once again. Gattuso searching cross.",Standing in the pouring rain And not one had a brolly I don't think Gattuso Would ever entertain a brolly Nor Di Francesco Going to feed it into Kessier Conoros pass picked off Kessier once again Sousso Searching cross,"You are watching a football match. I don't think Gattuso would ever entertain a brolly, nor Di Francesco. Going to feed it into Kessier. Conoros pass picked off, Kessier once again. Gattuso searching cross. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/8S0QVm38/nim/1/NIM_3.png,no,random_pair,"You are watching a football match. This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_7.png,yes,random_pair,paired_with:ABcIbvu8__2__IM_7
nwl9maEG,1,NIM_4,SHOT-ON-TARGET,not_important,1.000000,Now he's going to try and dig it out. That was a bit of a scare for Manchester City.,Now he's going to try and dig it out. That was a bit of a scare for Manchester City.,You are watching a football match. Now he's going to try and dig it out. That was a bit of a scare for Manchester City. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/nwl9maEG/nim/1/NIM_4.png,no,random_pair,You are watching a football match. Against Ospina. Rolled into the corner from Andrea Bellotti. He may have missed three of his last four penalties. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/2/IM_5.png,yes,random_pair,paired_with:UcZVYDFH__2__IM_5
IcCSkl6F,1,NIM_1,SHOT-ON-TARGET,not_important,0.893918,He's causing problems. And here's an attempt with a goalkeeper.,causing problems and here's an attempt with a goalkeeper,You are watching a football match. He's causing problems. And here's an attempt with a goalkeeper. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/IcCSkl6F/nim/1/NIM_1.png,no,random_pair,"You are watching a football match. It's a really good goal, clinical quality, incisive. And somehow... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/86u5kz2f/im/2/IM_11.png,yes,random_pair,paired_with:86u5kz2f__2__IM_11
63fde7Re,2,NIM_2,SHOT-ON-TARGET,not_important,0.817994,"Travelled a long way, under, close down, under again, under! Golini parries the ball away, under, Jekyll, no power on the header.",Travelled a long way. Under. Close down. Under again. Under! Golini parries the ball away. Under. Dzeko. No power on the header.,"You are watching a football match. Travelled a long way, under, close down, under again, under! Golini parries the ball away, under, Jekyll, no power on the header. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/63fde7Re/nim/2/NIM_2.png,no,random_pair,You are watching a football match. Foden. Foden. Anchor leader. It's up there for Jesus. It might fall for City. He does. Manchester City find a way through. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/im/2/IM_11.png,yes,random_pair,paired_with:ChTFpiaS__2__IM_11
ChTFpiaS,1,NIM_2,SHOT-ON-TARGET,not_important,0.884014,Riyad Mahrez handy from this range but he's only on the bench today.,Riyad Mahrez handy from this range but he's only on the bench today The Bruyne,You are watching a football match. Riyad Mahrez handy from this range but he's only on the bench today. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ChTFpiaS/nim/1/NIM_2.png,no,random_pair,You are watching a football match. This is becoming something very noteworthy. Six goals to nil on the road. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/2/IM_16.png,yes,random_pair,paired_with:0jJj5Mme__2__IM_16
x2i73QnS,1,NIM_2,SHOT-ON-TARGET,not_important,0.955006,"Backwards, gets his head on it but no power or direction. No fear of course, why should there be they've won five of their last six away games.",backwards it's his head on it but no power or direction no fear of course why should there be they've won five of the last six away games in,"You are watching a football match. Backwards, gets his head on it but no power or direction. No fear of course, why should there be they've won five of their last six away games. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/x2i73QnS/nim/1/NIM_2.png,no,random_pair,"You are watching a football match. This is one huge, mighty kick for Southampton. It is James Ward-Prowse who's going to follow up and score after Leno saved. And Ward-Prowse gives Southampton the lead. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/ABcIbvu8/im/2/IM_7.png,yes,random_pair,paired_with:ABcIbvu8__2__IM_7
ObsVrY4o,2,NIM_2,SHOT-ON-TARGET,not_important,1.000000,Nicely played by him to Aleksandro. It's a waste though from a Juve perspective. It was a waste. He should be hitting the target.,Nicely played by him to Aleksandro. It's a waste though from a Juve perspective. It was a waste. He should be hitting the target.,You are watching a football match. Nicely played by him to Aleksandro. It's a waste though from a Juve perspective. It was a waste. He should be hitting the target. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ObsVrY4o/nim/2/NIM_2.png,no,random_pair,"You are watching a football match. And that second one, brilliant from Lacazette. It really is. Good pass for Chongen there with that one as well. Wonderful strike to Finlay. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/hK46TwNp/im/1/IM_12.png,yes,random_pair,paired_with:hK46TwNp__1__IM_12
xpER1kZQ,1,NIM_5,SHOT-ON-TARGET,not_important,0.926707,To get Keane a little bit of space. Wrong option.,to get Keane a little bit of space,You are watching a football match. To get Keane a little bit of space. Wrong option. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/xpER1kZQ/nim/1/NIM_5.png,no,random_pair,"You are watching a football match. It's a really good goal, clinical quality, incisive. And somehow... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/86u5kz2f/im/2/IM_11.png,yes,random_pair,paired_with:86u5kz2f__2__IM_11
OziK3ff0,1,NIM_11,SHOT-ON-TARGET,not_important,0.967162,"Nicely done in the middle. And now the play builds nicely. Simeone, wonderful first touch and lays off to Nandes. Three waiting in the box arrives. Joao Pedro and Neely Simeone with a...",nicely done in the middle the play builds nicely Simeone a wonderful first touch and lays off to Nandes three waiting in the box arrives João Pedro and nearly Simeone,"You are watching a football match. Nicely done in the middle. And now the play builds nicely. Simeone, wonderful first touch and lays off to Nandes. Three waiting in the box arrives. Joao Pedro and Neely Simeone with a... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/OziK3ff0/nim/1/NIM_11.png,no,random_pair,"You are watching a football match. They've got the craft and guile to find a way past this Atalanta back line. Here's Alfred Duncan, lovely layoff, oh and it's a goal and it's put away by Berardi for Sassuolo. Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bBW7eQ6s/im/1/IM_2.png,yes,random_pair,paired_with:bBW7eQ6s__1__IM_2
rs1thcel,2,NIM_7,SHOT-ON-TARGET,not_important,0.657945,It is ball in. And it's a chance from Lordy.,It's his ball in. And it's a chance for Muriel.,You are watching a football match. It is ball in. And it's a chance from Lordy. Is this a goal? Answer yes or no.,reproducing_code/vlm-circuits-analysis/data/goal/composites/rs1thcel/nim/2/NIM_7.png,no,random_pair,"You are watching a football match. It's a really good goal, clinical quality, incisive. And somehow... Is this a goal? Answer yes or no.",reproducing_code/vlm-circuits-analysis/data/goal/composites/86u5kz2f/im/2/IM_11.png,yes,random_pair,paired_with:86u5kz2f__2__IM_11
