clip_id,group_idx,clip_name,event_type,label,similarity,local_text,global_text,prompt,image_paths,answer,cf_mode,cf_prompt,cf_image_paths,cf_answer,cf_prompt_state,cf_prompt_changes
0jJj5Mme,1,IM_1,GOAL,important,0.768248,So they're getting to the first ball quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. And he owns the bill again. They don't look at the score.,So they're getting to the first goal quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. and Yost Bilicic has opened the story.,You are watching a football match. So they're getting to the first ball quite often. Look at that for a chance now. Palomino's done well. It's gone all the way through. And he owns the bill again. They don't look at the score. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/0jJj5Mme/im/1/IM_1.png,goal,both,You are watching a football match. So they're getting to the first tipo quite in. Look at that for a chance now. Palomino's done outside. It's gone all of way through. And he owns the bill again. They don't poses at the score. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/0jJj5Mme/im/1/IM_1.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:the->of; sentence_6[dataset_sample:pos_bucket:VERB:length_1]:look->poses; sentence_1[dataset_sample:pos_bucket:NOUN:length_1]:ball->tipo; sentence_1[dataset_sample:pos_bucket:ADV:length_1]:often->in; sentence_3[dataset_sample:pos_bucket:ADV:length_1]:well->outside
G6wyC3XE,1,IM_5,GOAL,important,0.892398,It's the first. With ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held to Mane! But there was a touch on the arm and it's not going to count.,They have to be with ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held home to Mane! But there was a touch on the arm and it's not going to count.,You are watching a football match. It's the first. With ambitions of their own to maintain their status as a club to qualify in Europe. They've done well in that competition too. It's held to Mane! But there was a touch on the arm and it's not going to count. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/1/IM_5.png,goal,both,You are watching a football match. It's the first. With ambitions of their own to overlapping their neck as a club such qualify in Europe. They've done well in that competition too. Itfoot held to Mane! But there was a touch on the arm and it's not going in count. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/G6wyC3XE/im/1/IM_5.png,corner,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:VERB:length_1]:'s->foot; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:to->such; sentence_2[dataset_sample:pos_bucket:VERB:length_2]:maintain->overlapping; sentence_5[dataset_sample:pos_bucket:OTHER:length_1]:to->in; sentence_2[dataset_sample:pos_bucket:NOUN:length_1]:status->neck
Q3ZH0ngC,2,IM_6,CORNER/THROW-IN,important,1.000000,"Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging.","Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging.","You are watching a football match. Toloi, Jimsiti, Palomino. In goes the corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out swinging. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Q3ZH0ngC/im/2/IM_6.png,corner,both,"You are watching a football match. Toloi, Fromolkgett, Palomino. In goes na corner from Gomez, and flicked on and flicked just wide by Berat Jimsiti. So close to a second Atalanta goal. They're out soaring. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Q3ZH0ngC/im/2/IM_6.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:VERB:length_2]:swinging->soaring; sentence_1[dataset_sample:pos_bucket:PROPN:length_3]:Jimsiti->Fromolkgett; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:the->na
E5X6KOII,2,IM_4,CORNER/THROW-IN,important,0.806937,"With the Roma corner headed out by Babacar. Clivert has run it back here. Clivert, Mkhitaryan, clipped in dangerously and into the back of the net from Edin Dzeko.",with the Roma corner headed out by Babacar Kluivert has run it back here Kluivert Mkhitaryan clipped in dangerously and into the back of the net from Edin Dzeko it's been,"You are watching a football match. With the Roma corner headed out by Babacar. Clivert has run it back here. Clivert, Mkhitaryan, clipped in dangerously and into the back of the net from Edin Dzeko. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/E5X6KOII/im/2/IM_4.png,corner,both,"You are watching a football match. With the Roma corner headed out by Babacar. Clivert has run it back here. Clivert, Mkhitaryan, rebounds in dangerously and into the back anything the net while Edin Dzeko. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/E5X6KOII/im/2/IM_4.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:of->anything; sentence_3[dataset_sample:pos_bucket:VERB:length_2]:clipped->rebounds; sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:from->while
ULTDmEW6,2,IM_6,CORNER/THROW-IN,important,0.818209,Corner. Snodgrass whips in the corner and they have got it!,Snodgrass whips whips in the corner and they have got another one,You are watching a football match. Corner. Snodgrass whips in the corner and they have got it! What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/ULTDmEW6/im/2/IM_6.png,corner,both,You are watching a football match. Corner. Misjudged whips in the corner and they assist got it! What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/ULTDmEW6/im/2/IM_6.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:VERB:length_1]:have->assist; sentence_2[dataset_sample:pos_bucket:ADJ:length_3]:Snodgrass->Misjudged
G6wyC3XE,2,IM_1,CORNER/THROW-IN,important,0.112814,I used to take a ball.,Denzonka and Wijnaldum again together. Just takes a little nick off him. Come on! Come on! Come on! Come on! Come on!,You are watching a football match. I used to take a ball. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/G6wyC3XE/im/2/IM_1.png,corner,both,You are watching a football match. NOW used to take a ball. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/G6wyC3XE/im/2/IM_1.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:I->NOW
bks0kqIh,2,IM_1,CORNER/THROW-IN,important,0.715725,"Kolarov with the corner, Smalling attacked it, Zaniono now, Marily White. Just unable to catch out Olsen at his near post.","Tiaro Wara, I should say. Kholarov with the corner. Smalling attacked it. Zaniondo now. Marily white. Just unable to catch out Olsen at his near post.","You are watching a football match. Kolarov with the corner, Smalling attacked it, Zaniono now, Marily White. Just unable to catch out Olsen at his near post. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/bks0kqIh/im/2/IM_1.png,corner,both,"You are watching a football match. Kolarov with the corner, Smalling attacked it, Zaniono now, Marily Twitter. Just blind to related out Olsen at his near post. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/bks0kqIh/im/2/IM_1.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:ADJ:length_1]:unable->blind; sentence_1[dataset_sample:pos_bucket:PROPN:length_1]:White->Twitter; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:catch->related
tE2Jn2J8,2,IM_1,CORNER/THROW-IN,important,0.837791,Dybala will try again. Dybala's corner. Janic has gone down. Petri Czarnier the man making the challenge.,"Dybala will try again. Dybala's corner. Dybala. Dybala has gone down. Petricione, the man making the challenge.",You are watching a football match. Dybala will try again. Dybala's corner. Janic has gone down. Petri Czarnier the man making the challenge. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/tE2Jn2J8/im/2/IM_1.png,corner,both,You are watching a football match. Dybala will try again. Nuccia's corner. Janic has gone down. Terrific Czarnier the man making the challenge. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/tE2Jn2J8/im/2/IM_1.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:PROPN:length_2]:Petri->Terrific; sentence_2[dataset_sample:pos_bucket:PROPN:length_3]:Dybala->Nuccia
UcZVYDFH,1,IM_9,CORNER/THROW-IN,important,0.876622,"Thomas O'Rincon told to get his ten yards back. Corner's going to come in, in fact he's going short, he'll be rolled to the edge of the box. Verdi's there, it's bouncing around, it still isn't cleared. Comes to Albiol who will whip it back in. Koulibaly's there, saved by Serrigu. And still Napoli cannot find.","Thomas O'Rincon told to get his 10 yards back. The corner's going to come in. In fact, he's going short. He'll be rolled to the edge of the box. Verdi's there. It's bouncing around. It still isn't cleared. Comes to Albion who will whip it back in. Koulibaly is there. Saved by Sirigu.","You are watching a football match. Thomas O'Rincon told to get his ten yards back. Corner's going to come in, in fact he's going short, he'll be rolled to the edge of the box. Verdi's there, it's bouncing around, it still isn't cleared. Comes to Albiol who will whip it back in. Koulibaly's there, saved by Serrigu. And still Napoli cannot find. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/UcZVYDFH/im/1/IM_9.png,corner,both,"You are watching a football match. Thomas Petriccione told to get his ten yards back. Corner's going to come in, in samp he's going short, he'll be rolled to the edge of the box. Verdi's there, it's bouncing around, along still isn't cleared. Comes to Albiol who completed impress it back in. Koulibalyok there, reads by Serrigu. And still Napoli cannot find. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/UcZVYDFH/im/1/IM_9.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:VERB:length_1]:will->completed; sentence_2[dataset_sample:pos_bucket:NOUN:length_1]:fact->samp; sentence_1[dataset_sample:pos_bucket:PROPN:length_4]:O'Rincon->Petriccione; sentence_4[dataset_sample:pos_bucket:VERB:length_2]:whip->impress; sentence_5[dataset_sample:pos_bucket:OTHER:length_1]:'s->ok; sentence_5[dataset_sample:pos_bucket:VERB:length_1]:saved->reads; sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:it->along
6LXKpLWN,2,IM_1,CORNER/THROW-IN,important,0.821660,". . Berndeski's corner. Oh, it's a tremendous save there, Ronaldo met it. Skrdupski equal to it. . .","And Deskies corner. Oh, it's a tremendous save that Ronaldo met it. And that Skudupski equal to it. And Baj is marking on the wrong side.","You are watching a football match. . . Berndeski's corner. Oh, it's a tremendous save there, Ronaldo met it. Skrdupski equal to it. . . What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6LXKpLWN/im/2/IM_1.png,corner,both,"You are watching a football match. . . Berndeski's quiz. Oh, it's a tremendous sheet there, Ronaldo met it. Skrdupski equal to it. . . What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/6LXKpLWN/im/2/IM_1.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_3[dataset_sample:pos_bucket:NOUN:length_1]:save->sheet; sentence_2[dataset_sample:pos_bucket:NOUN:length_1]:corner->quiz
8rg3jFcJ,2,IM_3,CORNER/THROW-IN,important,0.995826,"These are testing times for Cagliari. Goulam to whip it in, it's deep, Cragno has to just touch it away. Fabian Ruiz keeps it in and twists back on his right, goes back to Alan, in fact Zielinski will hit it. Big deflection, Cragno was defeated, but luckily for Cagliari...",These are testing times for Cagliari. Goulam to whip it in. It's deep. Cragno has to just touch it away. Fabian Ruiz keeps it in and twists back on his right. Goes back to Alan. In fact Zielinski will hit it. Big deflection. Cragno was defeated. But luckily for Cagliari.,"You are watching a football match. These are testing times for Cagliari. Goulam to whip it in, it's deep, Cragno has to just touch it away. Fabian Ruiz keeps it in and twists back on his right, goes back to Alan, in fact Zielinski will hit it. Big deflection, Cragno was defeated, but luckily for Cagliari... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/8rg3jFcJ/im/2/IM_3.png,corner,both,"You are watching a football match. These are testing times for Cagliari. Goulam to whip it in, it's deep, Cragno has to away touch good away. Fabian Ruiz keeps it in and twists back on his right, goes clear to Alan, ok fact Zielinski will hit it. Such deflection, Rolthano was defeated, but luckily for Cagliari... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/8rg3jFcJ/im/2/IM_3.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:PROPN:length_3]:Cragno->Rolthano; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:it->good; sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:in->ok; sentence_4[dataset_sample:pos_bucket:ADJ:length_1]:Big->Such; sentence_3[dataset_sample:pos_bucket:ADV:length_1]:back->clear; sentence_2[dataset_sample:pos_bucket:ADV:length_1]:just->away
IF9NUtVr,1,IM_4,CORNER/THROW-IN,important,0.912700,"The assistant was right in line with that. Gomez with the corner, dropping into good area, it's not been cleared yet. Just stacked away by Albiol. Everybody seemed to stop there, didn't they? Zinye on the breakaway with a good ball. Fabian Ruiz in again. Oh my word. What a poor finish.",The assistant was right in line with that Going with the corner Something into good area it's not been cleared yet Stacked away by Albiol Everybody seemed to stop there didn't they? Zinye on the breakaway With a good ball Fabian Ruiz in again Oh my word Oh a poor finish,"You are watching a football match. The assistant was right in line with that. Gomez with the corner, dropping into good area, it's not been cleared yet. Just stacked away by Albiol. Everybody seemed to stop there, didn't they? Zinye on the breakaway with a good ball. Fabian Ruiz in again. Oh my word. What a poor finish. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/IF9NUtVr/im/1/IM_4.png,corner,both,"You are watching a football match. The assistant was core in line okay that. Gomez with the corner, dropping into quiet area, it's not been cleared yet. Just stacked away by Albiol. Everybody seemed to stop there, didn't they? Zinye on each breakaway with a good status. Fabian Ruiz in even. Oh my word. What a poor finish. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/IF9NUtVr/im/1/IM_4.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_6[dataset_sample:pos_bucket:ADV:length_1]:again->even; sentence_1[dataset_sample:pos_bucket:ADJ:length_1]:right->core; sentence_2[dataset_sample:pos_bucket:ADJ:length_1]:good->quiet; sentence_5[dataset_sample:pos_bucket:NOUN:length_1]:ball->status; sentence_5[dataset_sample:pos_bucket:OTHER:length_1]:the->each; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:with->okay
l0uNkr78,2,IM_10,CORNER/THROW-IN,important,0.803079,"Good delivery missed by Skriniar, they're appealing for a handball. Now then this could be another interesting...","And that's there, just a little bit late trying to get inside of Asamoah. Good delivery missed by Skriniar. They're appealing for a handball. Now then, this could be another interesting one.","You are watching a football match. Good delivery missed by Skriniar, they're appealing for a handball. Now then this could be another interesting... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/l0uNkr78/im/2/IM_10.png,corner,both,"You are watching a football match. Good delivery missed by Skriniar, they're appealing for hi handball. At then this could be another interesting... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/l0uNkr78/im/2/IM_10.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_2[dataset_sample:pos_bucket:ADV:length_1]:Now->At; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:a->hi
0rkvoaKm,2,IM_16,CORNER/THROW-IN,important,0.608726,"Abata Ferrara, there is return. That's a very poor corner which Spal didn't deal with but tired legs out there. Florenci, hopeful ball into the box. Dzeko the header on. Dumis gathers.","Florenzi. Hopeful ball into the box. Dzeko the header on. Dumis. Gathers. Bye. Cool! teams, predstSco. Tired legs out there. Florenzi. Fightful ball into the box. Dzeko the header on. Dumis... gathers. Smo! talkin.","You are watching a football match. Abata Ferrara, there is return. That's a very poor corner which Spal didn't deal with but tired legs out there. Florenci, hopeful ball into the box. Dzeko the header on. Dumis gathers. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/0rkvoaKm/im/2/IM_16.png,corner,both,"You are watching a football match. Abata Matteo, there is return. That's a very poor corner which Spal didn't deal with but tired legs out there. Florenci, hopeful ball into ה box. Dzeko the header on. Berkha hype. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/0rkvoaKm/im/2/IM_16.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_5[dataset_sample:pos_bucket:PROPN:length_3]:Dumis->Berkha; sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:the->ה; sentence_5[dataset_sample:pos_bucket:NOUN:length_2]:gathers->hype; sentence_1[dataset_sample:pos_bucket:PROPN:length_3]:Ferrara->Matteo
06FNvY2s,2,IM_6,CORNER/THROW-IN,important,0.787937,"Callejon with a corner again. It's a good one, Koulibaly! Oh, that's a good save this time by Olsen. He may not always be that pretty, but he's kept his side in it.",Kihon Kihon with a corner again it's a good one Koulibaly oh that's a good save this time by Olsen well he may not always be that pretty but he's kept his side in it,"You are watching a football match. Callejon with a corner again. It's a good one, Koulibaly! Oh, that's a good save this time by Olsen. He may not always be that pretty, but he's kept his side in it. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/06FNvY2s/im/2/IM_6.png,corner,both,"You are watching a football match. Callejon with a corner again. Itsaving a good one, Koulibaly! Oh, that's a good save this time by Olsen. He may not always accepted la firm, but he's kept his side in it. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/06FNvY2s/im/2/IM_6.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_4[dataset_sample:pos_bucket:ADJ:length_1]:pretty->firm; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:'s->saving; sentence_4[dataset_sample:pos_bucket:VERB:length_1]:be->accepted; sentence_4[dataset_sample:pos_bucket:OTHER:length_1]:that->la
xpER1kZQ,1,IM_5,CORNER/THROW-IN,important,0.955000,"They have spread chips across the board so to speak. Far post is Basham and the centre is O'Connell. Pickford can't get it there! First corner, first goal! But the referee...","They have spread the chips across the board so to speak Far post is Basham In the centre is O'Connell Pickford come and go there First corner, first goal The referee","You are watching a football match. They have spread chips across the board so to speak. Far post is Basham and the centre is O'Connell. Pickford can't get it there! First corner, first goal! But the referee... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/xpER1kZQ/im/1/IM_5.png,corner,both,"You are watching a football match. They have spread chips across who players so to speak. Far post is Basham and where centre is O'Connell. Pickford caneither get it there! First corner, first goal! But the referee... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/xpER1kZQ/im/1/IM_5.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:NOUN:length_1]:board->players; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:the->where; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:the->who; sentence_3[dataset_sample:pos_bucket:OTHER:length_2]:n't->neither
6w99xiq5,2,IM_3,CORNER/THROW-IN,important,0.997096,Concedes a throw in. Gomez turns away from his man as he got the finish. Musso saves it. Zapata rolls it across goal. Piccoli is just a couple of yards away from where he needs to be. Atalanta turning the screw. Alejandro Gomez beginning to pull the string.,Concedes a throw in. Gomez turns away from his man as he got the finish. Musso saves it. Zapata rolls it across goal. Piccoli is just a couple of yards away from where he needs to be. Atalanta turning the screw. Alejandro Gomez beginning to pull the strings.,You are watching a football match. Concedes a throw in. Gomez turns away from his man as he got the finish. Musso saves it. Zapata rolls it across goal. Piccoli is just a couple of yards away from where he needs to be. Atalanta turning the screw. Alejandro Gomez beginning to pull the string. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/6w99xiq5/im/2/IM_3.png,corner,both,You are watching a football match. Pressing a throw in. Gomez turns away from his man before he got the finish. Musso saves it. Zapata rolls it across goal. Piccoli is side a couple of yards away from where he needs to be. Atalanta turning the a.. Alejandro Gomez fool to pull the string. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/6w99xiq5/im/2/IM_3.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_5[dataset_sample:pos_bucket:ADV:length_1]:just->side; sentence_2[dataset_sample:pos_bucket:OTHER:length_1]:as->before; sentence_7[dataset_sample:pos_bucket:VERB:length_2]:beginning->fool; sentence_6[dataset_sample:pos_bucket:NOUN:length_2]:screw->a.; sentence_1[dataset_sample:pos_bucket:VERB:length_2]:Concedes->Pressing
6w99xiq5,1,IM_2,CORNER/THROW-IN,important,0.960765,"Gomez whips it into the near post with a flick on, Musso with a brilliant stop. Danger's not over, Zapata trying to bustle his way through. He comes to the corner taker, Gomez. The first time.",Gomez whips it into the near post with a flick on Musso with a brilliant stop danger's not over Zapata trying to bustle his way through he comes to the corner taker Gomez the first time,"You are watching a football match. Gomez whips it into the near post with a flick on, Musso with a brilliant stop. Danger's not over, Zapata trying to bustle his way through. He comes to the corner taker, Gomez. The first time. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/6w99xiq5/im/1/IM_2.png,corner,both,"You are watching a football match. Gomez whips it into the near post with a flick how, Musso with a brilliant stop. Danger's not over, Zapata trying to bustle his way through. Forward animated to the corner taker, Gomez. The first boys. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/6w99xiq5/im/1/IM_2.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:on->how; sentence_3[dataset_sample:pos_bucket:VERB:length_1]:comes->animated; sentence_3[dataset_sample:pos_bucket:OTHER:length_1]:He->Forward; sentence_4[dataset_sample:pos_bucket:NOUN:length_1]:time->boys
nsbnKlSp,2,IM_3,CORNER/THROW-IN,important,0.745657,Just about goes out of play. That's floated in and headed beautifully. They have their second goal.,"Just about goes out of play. Well, that's floated in and headed beautifully.",You are watching a football match. Just about goes out of play. That's floated in and headed beautifully. They have their second goal. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/nsbnKlSp/im/2/IM_3.png,corner,both,You are watching a football match. Just about goes out ch play. That's floated in and rides beautifully. They have their second goal. What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/nsbnKlSp/im/2/IM_3.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:of->ch; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:headed->rides
p2XBlEqT,2,IM_9,CORNER/THROW-IN,important,0.955485,Pjanic with it. Goalkeeper stays back. Goalkeeper stays back. And Ronaldo heads in. Juve's savior. 13 minutes to go. A man down. And there's...,"Pjanic with it, goalkeeper stays back, goalkeeper stays back and Ronaldo heads in! Juve's savior! 13 minutes to go, a man down and there's the man they turn to!",You are watching a football match. Pjanic with it. Goalkeeper stays back. Goalkeeper stays back. And Ronaldo heads in. Juve's savior. 13 minutes to go. A man down. And there's... What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites/p2XBlEqT/im/2/IM_9.png,corner,both,You are watching a football match. Pjanic with it. Goalkeeper stays as. Goalkeeper stays back. And Portuguese heads in. Juve's savior. 13 minutes to is. A man down. And there's... What type of football event is shown? Answer goal or corner.,reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/p2XBlEqT/im/2/IM_9.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_6[dataset_sample:pos_bucket:VERB:length_1]:go->is; sentence_4[dataset_sample:pos_bucket:PROPN:length_3]:Ronaldo->Portuguese; sentence_2[dataset_sample:pos_bucket:ADV:length_1]:back->as
Q3ZH0ngC,2,IM_7,CORNER/THROW-IN,important,0.816757,"They're out swinging, corner, a good header by Jim City. Good noise though in the stadium.","They're out swinging. Corner, a good header by Jimsiti.","You are watching a football match. They're out swinging, corner, a good header by Jim City. Good noise though in the stadium. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/Q3ZH0ngC/im/2/IM_7.png,corner,both,"You are watching a football match. They're out swinging, corner, a good header with Jim 오. Good noise though in the stadium. What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/Q3ZH0ngC/im/2/IM_7.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:by->with; sentence_1[dataset_sample:pos_bucket:PROPN:length_1]:City->오
4rxwHJn7,1,IM_4,CORNER/THROW-IN,important,0.900519,"A couple of players open in the box with Fiorentina. What can they do from the corner? Oh, it's a good hit and Suresnik with another decent stop. The danger is still there. And after Lerola's effort was...","Couple of players open in the box with Fiorentina. What can they do from the corner? Oh, it's a good hit and to Chiesa with another decent stop. The danger is still there. And after Lirola's effort was shoved away.","You are watching a football match. A couple of players open in the box with Fiorentina. What can they do from the corner? Oh, it's a good hit and Suresnik with another decent stop. The danger is still there. And after Lerola's effort was... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites/4rxwHJn7/im/1/IM_4.png,corner,both,"You are watching a football match. A couple um players open in the box its Stiergang. What following they do from the corner? Oh, it's a good hit and Suresnik with another decent stop. The danger is still there. And after Lerola's effort was... What type of football event is shown? Answer goal or corner.",reproducing_code/vlm-circuits-analysis/data/goal/composites_noisy_sigma0p12/4rxwHJn7/im/1/IM_4.png,goal,coverage_10pct+dataset_sample+qwen_same_token_length+vision_noise+goal_vs_corner,sentence_1[dataset_sample:pos_bucket:PROPN:length_3]:Fiorentina->Stiergang; sentence_2[dataset_sample:pos_bucket:VERB:length_1]:can->following; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:of->um; sentence_1[dataset_sample:pos_bucket:OTHER:length_1]:with->its
